,xpos,ypos,zpos,zrot,yrot,xrot
61,0.0,0.0,0.0,5.582734023119113,17.437584973781025,8.624284922948137
62,0.0,0.0,0.0,0.0,0.0,0.0
63,0.00018606044952627275,0.002508780336959206,0.08360224589274741,0.03201446188405043,9.18670553391154,0.0072592630152392085
64,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0007795590396420341,0.02237082500270289,0.00016249527371599683,0.023156882382243546,9.18748516836497,0.0008089254240043116
71,0.00010450184179224384,9.887810886364164e-05,0.0005710074457117374,0.0,0.0,0.0
